id,conversation_id,replies_count,retweets_count,likes_count,date,retweets_reply_ratio
251003562107236350,251003562107236350,3,65,14,2012-09-26,21.666666666666668
250986157767274500,250986157767274500,4,105,13,2012-09-26,26.25
250975716026482700,250975716026482700,4,74,33,2012-09-26,18.5
250722974188056580,250722974188056580,1,43,12,2012-09-25,43
250711984297885700,250711984297885700,1,88,15,2012-09-25,88
250585620483817470,250584759401578500,0,2,1,2012-09-25,Inf
2.5057299073401242e+17,2.5057015157188198e+17,1,1,0,2012-09-25,1
250566674787487740,250566674787487740,9,126,10,2012-09-25,14
250562305828474880,250562305828474880,0,112,8,2012-09-25,Inf
250557974198759420,250557974198759420,1,112,4,2012-09-25,112
250555571328135170,250553698873405440,2,3,0,2012-09-25,1.5
250553698873405440,250553698873405440,3,122,5,2012-09-25,40.666666666666664
250304286679003140,250304286679003140,2,38,9,2012-09-24,19
250302725026373630,250302725026373630,3,35,5,2012-09-24,11.666666666666666
250300204778143740,250300204778143740,3,31,5,2012-09-24,10.333333333333334
250292935948636160,250292935948636160,1,25,5,2012-09-24,25
250251524188565500,250241479061159940,0,14,3,2012-09-24,Inf
250241479061159940,250241479061159940,5,66,11,2012-09-24,13.2
250237693529829380,250237693529829380,8,81,8,2012-09-24,10.125
249976641202298880,249976641202298880,2,80,7,2012-09-23,40
2.4997629666957722e+17,2.4997629666957722e+17,1,93,8,2012-09-23,93
249975726596562940,249975726596562940,74,265,198,2012-09-23,3.581081081081081
249974474370330620,249974474370330620,0,91,5,2012-09-23,Inf
249973378981695500,249973378981695500,3,80,9,2012-09-23,26.666666666666668
249972611902234620,249972611902234620,3,150,21,2012-09-23,50
249568610698276860,249568610698276860,4,55,19,2012-09-22,13.75
249567967493357570,249233372264689660,1,19,13,2012-09-22,19
249284865751658500,249261051214979070,1,4,3,2012-09-21,4
249283676351905800,249261051214979070,1,7,4,2012-09-21,7
249257609020985340,249257609020985340,7,96,17,2012-09-21,13.714285714285714
249256203929128960,249255598112264200,1,3,0,2012-09-21,3
249254177732173820,249254177732173820,5,134,26,2012-09-21,26.8
249252979193040900,249252979193040900,5,90,29,2012-09-21,18
249251129182023680,249251129182023680,3,93,28,2012-09-21,31
249249559249842180,249249559249842180,5,152,16,2012-09-21,30.4
249248750210527230,249248750210527230,4,141,30,2012-09-21,35.25
249247156605706240,249247156605706240,2,48,8,2012-09-21,24
249246229693870080,249246229693870080,3,67,10,2012-09-21,22.333333333333332
2.4924550262806118e+17,2.4924550262806118e+17,1,39,4,2012-09-21,39
249244858911436800,249244858911436800,1,91,17,2012-09-21,91
249243493992640500,249243493992640500,2,90,17,2012-09-21,45
249242962662420480,249239119039954940,1,50,7,2012-09-21,50
249239119039954940,249239119039954940,2,54,5,2012-09-21,27
249238610711293950,249238610711293950,1,46,8,2012-09-21,46
249236878887366660,249236878887366660,3,45,5,2012-09-21,15
249235753543008260,249235753543008260,0,50,4,2012-09-21,Inf
249234219186913280,249234219186913280,5,69,5,2012-09-21,13.8
249233372264689660,249233372264689660,3,38,8,2012-09-21,12.666666666666666
249232728229302270,249232728229302270,0,11,3,2012-09-21,Inf
249231797861371900,249231797861371900,1,35,5,2012-09-21,35
249230589385920500,249230589385920500,4,40,4,2012-09-21,10
249228621439455230,249228621439455230,5,39,8,2012-09-21,7.8
249222163817709570,249222163817709570,1,42,3,2012-09-21,42
249220334119710720,249220334119710720,1,40,0,2012-09-21,40
249219960193290240,249218380945567740,0,0,0,2012-09-21,NA
249218617676279800,249218617676279800,2,41,4,2012-09-21,20.5
249218440194310140,249214197827784700,0,0,0,2012-09-21,NA
249215303140126720,249215303140126720,2,46,2,2012-09-21,23
249213565595160580,249213565595160580,0,29,5,2012-09-21,Inf
249212966933778430,249212966933778430,0,37,4,2012-09-21,Inf
249211027365982200,249211027365982200,3,56,10,2012-09-21,18.666666666666668
249206438847737860,249206438847737860,1,19,2,2012-09-21,19
249204016347746300,249204016347746300,1,81,13,2012-09-21,81
2.4919840324073882e+17,2.4919840324073882e+17,2,78,7,2012-09-21,39
249190312193425400,249190312193425400,2,94,11,2012-09-21,47
249174915239014400,249174915239014400,3,54,3,2012-09-21,18
249168946916372480,249168946916372480,3,43,8,2012-09-21,14.333333333333334
249165421578686460,249165421578686460,1,64,7,2012-09-21,64
249163420539158530,249163420539158530,8,88,10,2012-09-21,11
249138735629885440,249138735629885440,2,54,6,2012-09-21,27
2.4912538339862118e+17,2.4912538339862118e+17,2,110,6,2012-09-21,55
249120006737121280,249110822083776500,1,0,0,2012-09-21,0
249110822083776500,249110822083776500,2,112,17,2012-09-21,56
249082025791848450,249082025791848450,9,131,13,2012-09-21,14.555555555555555
249065002068238340,249065002068238340,2,89,12,2012-09-21,44.5
249020153424117760,249020153424117760,6,176,24,2012-09-21,29.333333333333332
248970106695192580,248970106695192580,1,82,19,2012-09-20,82
248835224094535680,248835224094535680,1,81,12,2012-09-20,81
248812313325469700,248812313325469700,3,109,13,2012-09-20,36.333333333333336
248504190878511100,248504190878511100,5,226,26,2012-09-19,45.2
248454282586763260,248454282586763260,4,86,6,2012-09-19,21.5
248438594967064580,248438594967064580,1,84,12,2012-09-19,84
2.4843474547679642e+17,2.4843474547679642e+17,4,166,16,2012-09-19,41.5
248415468732424200,248415468732424200,3,72,16,2012-09-19,24
248410006121242620,248410006121242620,2,189,21,2012-09-19,94.5
248386392936304640,248386392936304640,2,45,19,2012-09-19,22.5
248118929208258560,248118929208258560,2,31,1,2012-09-18,15.5
248113975059955700,248113975059955700,2,59,2,2012-09-18,29.5
248069611201904640,248069611201904640,1,24,3,2012-09-18,24
247976236138250240,247976236138250240,3,37,4,2012-09-18,12.333333333333334
247967067402272770,247967067402272770,0,28,1,2012-09-18,Inf
247965143269515260,247965143269515260,1,52,2,2012-09-18,52
247336300183691260,247214657587277820,3,5,1,2012-09-16,1.6666666666666667
246899260535226370,246899260535226370,3,66,5,2012-09-15,22
246682081751597060,246682081751597060,1,22,5,2012-09-14,22
246662011692408830,246662011692408830,1,18,6,2012-09-14,18
246631218894999550,246631218894999550,2,65,0,2012-09-14,32.5
246627837535191040,246627837535191040,3,39,5,2012-09-14,13
246592269208125440,246592269208125440,0,17,2,2012-09-14,Inf
246590191995871230,246590191995871230,3,45,7,2012-09-14,15
246588181661765630,246588181661765630,1,26,5,2012-09-14,26
246585692044537860,246585692044537860,0,22,1,2012-09-14,Inf
246582624854884350,246582624854884350,0,17,2,2012-09-14,Inf
246580548225605630,246580548225605630,1,10,4,2012-09-14,10
246577907311472640,246577907311472640,0,20,5,2012-09-14,Inf
246576914616156160,246576914616156160,1,27,5,2012-09-14,27
246570317823242240,246570317823242240,1,60,3,2012-09-14,60
246511818573484030,246263424458321920,0,7,0,2012-09-14,Inf
246486764645138430,246486764645138430,1,36,1,2012-09-14,36
246483208072478720,246483208072478720,1,20,0,2012-09-14,20
246477299569000450,246477299569000450,1,51,8,2012-09-14,51
246257195493232640,246257195493232640,3,27,4,2012-09-13,9
246254363721465860,246254363721465860,4,67,5,2012-09-13,16.75
246182855791747070,246182855791747070,1,80,13,2012-09-13,80
246173070988034050,246173070988034050,3,55,5,2012-09-13,18.333333333333332
246172362972729340,246172362972729340,5,61,5,2012-09-13,12.2
246171592122585100,246171592122585100,2,91,9,2012-09-13,45.5
246145580294873100,246145580294873100,4,161,21,2012-09-13,40.25
246139915778289660,246139915778289660,0,81,3,2012-09-13,Inf
246123872213164030,246123872213164030,11,153,15,2012-09-13,13.909090909090908
246016674552246270,246016674552246270,4,73,10,2012-09-12,18.25
246016239703580670,246016239703580670,6,81,13,2012-09-12,13.5
245973493936693250,245973493936693250,2,53,3,2012-09-12,26.5
245969412685959170,245969412685959170,2,22,5,2012-09-12,11
245964099421351940,245964099421351940,3,43,6,2012-09-12,14.333333333333334
245957757025533950,245957757025533950,1,21,5,2012-09-12,21
245952340560056320,245952340560056320,0,58,1,2012-09-12,Inf
245799718028984320,245434429495992320,0,0,2,2012-09-12,NA
245537635987226620,245537635987226620,3,50,2,2012-09-11,16.666666666666668
245522837698387970,245522837698387970,5,55,6,2012-09-11,11
245515261472550900,245515261472550900,5,77,7,2012-09-11,15.4
245506742161657860,245506742161657860,4,115,18,2012-09-11,28.75
245493357646856200,245493357646856200,4,55,10,2012-09-11,13.75
245490511127928830,245490511127928830,11,200,22,2012-09-11,18.181818181818183
245095848478916600,245095848478916600,0,107,15,2012-09-10,Inf
245091966960955400,245091966960955400,8,103,9,2012-09-10,12.875
245087235039445e3,245087235039445e3,3,198,19,2012-09-10,66
245072963941040130,245072963941040130,12,223,12,2012-09-10,18.583333333333332
245066747097522180,245066747097522180,9,223,18,2012-09-10,24.77777777777778
245063004574588930,245063004574588930,6,198,18,2012-09-10,33
244553969857359870,244553969857359870,2,35,9,2012-09-08,17.5
244551866292260860,244551866292260860,0,33,2,2012-09-08,Inf
244551473311121400,244551473311121400,0,33,1,2012-09-08,Inf
244544991937064960,244544991937064960,2,92,1,2012-09-08,46
244039796585009150,244039796585009150,0,31,9,2012-09-07,Inf
244036588051521540,244036588051521540,0,16,3,2012-09-07,Inf
244025705229340670,244025705229340670,1,20,2,2012-09-07,20
244023801870962700,244004337834135550,0,0,0,2012-09-07,NA
2.4401394073929318e+17,2.4401394073929318e+17,1,30,3,2012-09-07,30
244006659456909300,244004337834135550,2,11,3,2012-09-07,5.5
244006296989347840,244004337834135550,1,12,1,2012-09-07,12
243999779674259460,243999779674259460,3,70,6,2012-09-07,23.333333333333332
243440017014419460,243440017014419460,3,88,19,2012-09-05,29.333333333333332
243438038464753660,243438038464753660,1,55,4,2012-09-05,55
243436540242579460,243436540242579460,4,43,3,2012-09-05,10.75
243411687129092100,243411687129092100,3,47,6,2012-09-05,15.666666666666666
243401145337389060,243401145337389060,1,75,9,2012-09-05,75
243389239671275520,243389239671275520,2,27,1,2012-09-05,13.5
243369679777824770,243369679777824770,0,27,3,2012-09-05,Inf
243368287415726080,243368287415726080,3,54,5,2012-09-05,18
243355030168682500,243355030168682500,0,36,2,2012-09-05,Inf
243353549721960450,243353549721960450,2,65,4,2012-09-05,32.5
243347358404976640,243347358404976640,4,68,4,2012-09-05,17
243347224002691070,2.4334499023382118e+17,2,11,3,2012-09-05,5.5
243346298365956100,243346298365956100,1,78,6,2012-09-05,78
2.4334499023382118e+17,2.4334499023382118e+17,2,71,39,2012-09-05,35.5
243342350531821570,243335579067105280,0,0,0,2012-09-05,NA
243340477645082620,243340477645082620,0,108,8,2012-09-05,Inf
243335579067105280,243335579067105280,1,50,5,2012-09-05,50
243333863085076480,243333863085076480,1,51,4,2012-09-05,51
242998604405551100,242998604405551100,4,49,5,2012-09-04,12.25
2.4299248659792282e+17,2.4299248659792282e+17,2,43,8,2012-09-04,21.5
242991010723033100,242988761812717570,1,0,0,2012-09-04,0
2.4298992574045798e+17,242984048975290370,0,0,0,2012-09-04,NA
242988761812717570,242988761812717570,3,27,4,2012-09-04,9
242984048975290370,242984048975290370,1,72,3,2012-09-04,72
242975667673784320,242630126477660160,1,0,0,2012-09-04,0
242974650487934980,242974650487934980,3,36,1,2012-09-04,12
242959971220856830,242959971220856830,1,8,4,2012-09-04,8
242635637465939970,242635637465939970,1,48,10,2012-09-03,48
242632214544801800,242632214544801800,0,26,0,2012-09-03,Inf
242632038996398080,242539248857804800,2,0,0,2012-09-03,0
242630126477660160,242630126477660160,3,42,2,2012-09-03,14
242626922369126400,242626922369126400,2,111,8,2012-09-03,55.5
241552951083151360,241552951083151360,7,54,8,2012-08-31,7.714285714285714
241549571514331140,241549571514331140,4,57,7,2012-08-31,14.25
241531262215528450,241531262215528450,0,47,2,2012-08-31,Inf
241519327642275840,241519327642275840,5,58,10,2012-08-31,11.6
241513373995499520,241513373995499520,3,38,3,2012-08-31,12.666666666666666
241507608442322940,241501805241069570,0,0,0,2012-08-31,NA
241507416703893500,241507416703893500,0,74,8,2012-08-31,Inf
241504531421220860,241502613340844030,0,0,0,2012-08-31,NA
241501805241069570,241501805241069570,6,102,8,2012-08-31,17
241449419369742340,241240960699359230,0,0,0,2012-08-31,NA
241242677276971e3,241240960699359230,3,16,4,2012-08-30,5.333333333333333
241242118755069950,241242118755069950,2,47,9,2012-08-30,23.5
241234882553081860,241234882553081860,1,16,1,2012-08-30,16
241230124819816450,241230124819816450,1,74,7,2012-08-30,74
241226378450726900,241226378450726900,1,37,3,2012-08-30,37
241224440590000130,241224440590000130,2,41,2,2012-08-30,20.5
241223753651073020,241223753651073020,1,45,1,2012-08-30,45
240827354858004480,240827354858004480,2,34,5,2012-08-29,17
240824191383896060,240824191383896060,3,61,14,2012-08-29,20.333333333333332
240822519509168130,240822519509168130,2,44,1,2012-08-29,22
240821552755662850,240798900779364350,3,34,1,2012-08-29,11.333333333333334
240820728432320500,240808168257642500,0,0,0,2012-08-29,NA
240801754881613820,240801754881613820,3,75,11,2012-08-29,25
240798900779364350,240798900779364350,4,195,22,2012-08-29,48.75
240469019373740030,240469019373740030,4,31,1,2012-08-28,7.75
240428414706786300,240428414706786300,2,116,16,2012-08-28,58
240394494103654400,240394494103654400,7,113,8,2012-08-28,16.142857142857142
240381117860020220,240381117860020220,3,27,4,2012-08-28,9
240372227768451070,240372227768451070,2,52,6,2012-08-28,26
240365338179551230,240365338179551230,5,58,5,2012-08-28,11.6
240354707388891140,240354707388891140,4,81,12,2012-08-28,20.25
240351494367485950,240351494367485950,1,31,4,2012-08-28,31
240139894163386370,240139894163386370,5,125,13,2012-08-27,25
240136369601667070,240136369601667070,4,101,24,2012-08-27,25.25
240130579427901440,240130579427901440,2,72,26,2012-08-27,36
240127560585969660,240127560585969660,3,111,10,2012-08-27,37
240125044100050940,240125044100050940,1,69,5,2012-08-27,69
240120963063238660,240120963063238660,6,161,22,2012-08-27,26.833333333333332
239014029094432770,239014029094432770,2,95,9,2012-08-24,47.5
238395450120605700,238395450120605700,0,19,2,2012-08-22,Inf
238318572374482940,238318572374482940,2,33,7,2012-08-22,16.5
2.3831303371214438e+17,2.3831303371214438e+17,3,67,4,2012-08-22,22.333333333333332
238310515175215100,238310515175215100,3,90,14,2012-08-22,30
238306441360994300,238306441360994300,2,38,3,2012-08-22,19
238299715123417100,238299715123417100,0,40,2,2012-08-22,Inf
238297199962910720,238297199962910720,1,31,1,2012-08-22,31
2.3829548037374362e+17,2.3829548037374362e+17,4,56,4,2012-08-22,14
238292712267321340,238292712267321340,0,44,0,2012-08-22,Inf
238218491155603460,238218491155603460,6,117,5,2012-08-22,19.5
238212934726213630,238212934726213630,0,78,8,2012-08-22,Inf
238209608970272770,238209608970272770,0,40,5,2012-08-22,Inf
238207118988152830,238207118988152830,2,133,9,2012-08-22,66.5
237259780337582080,237259780337582080,7,115,12,2012-08-19,16.428571428571427
237121493107085300,237121493107085300,7,184,29,2012-08-19,26.285714285714285
236949059619938300,236949059619938300,3,164,18,2012-08-18,54.666666666666664
236877846663004160,236877846663004160,4,91,4,2012-08-18,22.75
2.3683179422851482e+17,2.3683179422851482e+17,0,49,3,2012-08-18,Inf
236817021910806530,236817021910806530,3,88,10,2012-08-18,29.333333333333332
2.3659487770458522e+17,2.3659487770458522e+17,1,72,3,2012-08-17,72
236577819809959940,236577819809959940,3,100,2,2012-08-17,33.333333333333336
236575466390171650,236575466390171650,0,103,5,2012-08-17,Inf
236573008960049150,236573008960049150,2,77,1,2012-08-17,38.5
236570397481508860,236570397481508860,3,82,6,2012-08-17,27.333333333333332
235792424650297340,235654922782257150,2,15,2,2012-08-15,7.5
235791204011360260,235654922782257150,0,4,1,2012-08-15,Inf
235762724129341440,235762724129341440,0,47,3,2012-08-15,Inf
235757736795725820,235757736795725820,4,60,4,2012-08-15,15
235751601585930240,235654922782257150,0,15,2,2012-08-15,Inf
235750963498082300,235654922782257150,1,22,0,2012-08-15,22
235750573507481600,235654922782257150,1,11,0,2012-08-15,11
235749957334888450,235748831797579780,1,10,0,2012-08-15,10
235748229935947780,235748229935947780,9,164,12,2012-08-15,18.22222222222222
2.3574078477371802e+17,2.3574078477371802e+17,1,29,3,2012-08-15,29
235734603871166460,235734603871166460,2,33,4,2012-08-15,16.5
2.3572923584571802e+17,2.3572923584571802e+17,2,50,5,2012-08-15,25
2.3565330929222042e+17,2.3565330929222042e+17,2,109,14,2012-08-15,54.5
235344155679784960,235344155679784960,2,24,5,2012-08-14,12
235284301686640640,235284301686640640,3,129,14,2012-08-14,43
235037348092596220,235037348092596220,4,117,19,2012-08-13,29.25
233571594587471870,233571594587471870,2,39,9,2012-08-09,19.5
233563971582562300,233563971582562300,4,41,1,2012-08-09,10.25
233561524252315650,233558432811204600,1,0,1,2012-08-09,0
233559778503319550,233559778503319550,0,35,6,2012-08-09,Inf
233549665109409800,233549665109409800,0,42,6,2012-08-09,Inf
233546771253567500,233546771253567500,2,31,3,2012-08-09,15.5
233544696230715400,233544696230715400,0,46,9,2012-08-09,Inf
233541841969111040,233541841969111040,0,31,0,2012-08-09,Inf
233166462771138560,233166462771138560,0,27,0,2012-08-08,Inf
233162030448799740,233162030448799740,0,59,4,2012-08-08,Inf
233153955675373570,233153955675373570,4,46,1,2012-08-08,11.5
233150778217472e3,233150778217472e3,4,47,4,2012-08-08,11.75
233147725988917250,233147725988917250,4,156,6,2012-08-08,39
233144843386355700,233144843386355700,2,95,5,2012-08-08,47.5
233141593060810750,233141593060810750,2,77,3,2012-08-08,38.5
233139469971247100,233139469971247100,2,48,5,2012-08-08,24
232858839437938700,232305306904977400,1,34,6,2012-08-07,34
232856657288368130,232305306904977400,2,30,3,2012-08-07,15
232492592837828600,232492592837828600,5,61,8,2012-08-06,12.2
2.3249058083439002e+17,232305306904977400,3,29,4,2012-08-06,9.666666666666666
231537155300794370,231537155300794370,1,52,3,2012-08-03,52
2.3153338412238438e+17,2.3153338412238438e+17,2,53,2,2012-08-03,26.5
231531366578274300,231531366578274300,3,60,2,2012-08-03,20
231528849903603700,231528849903603700,1,55,2,2012-08-03,55
231526478767091700,231526478767091700,2,55,4,2012-08-03,27.5
231525553960779780,231525553960779780,0,61,1,2012-08-03,Inf
231523248620310530,231523248620310530,0,49,5,2012-08-03,Inf
231522155534372860,231520859033051140,0,0,0,2012-08-03,NA
231520483424759800,231520483424759800,1,57,9,2012-08-03,57
231518284720267260,231518284720267260,2,38,6,2012-08-03,19
231515174165684220,231515174165684220,2,51,6,2012-08-03,25.5
231509680034304e3,231509680034304e3,4,68,4,2012-08-03,17
231501491851104260,231501491851104260,4,62,6,2012-08-03,15.5
231497679325241340,231497679325241340,2,70,5,2012-08-03,35
231492955934957570,231492955934957570,5,84,11,2012-08-03,16.8
231489500466008060,231489500466008060,3,52,3,2012-08-03,17.333333333333332
231471628993847300,231471628993847300,1,52,4,2012-08-03,52
231457198797111300,231455339927728130,1,8,2,2012-08-03,8
231456950641115140,231456950641115140,1,79,5,2012-08-03,79
231455339927728130,231455339927728130,3,54,2,2012-08-03,18
2.3141685785960038e+17,2.3141685785960038e+17,3,26,3,2012-08-03,8.666666666666666
231401587174674430,231401587174674430,0,16,2,2012-08-03,Inf
231395341751156740,231395341751156740,1,11,0,2012-08-03,11
231388190567702530,231388190567702530,0,4,2,2012-08-03,Inf
231385185369870340,231385185369870340,1,61,11,2012-08-03,61
231383692461887500,231383692461887500,0,9,0,2012-08-03,Inf
2.3137942678761882e+17,2.3137942678761882e+17,6,58,4,2012-08-03,9.666666666666666
231033069254090750,231033069254090750,4,76,7,2012-08-02,19
231029767296651260,231029767296651260,1,58,7,2012-08-02,58
231025582903812100,231025582903812100,4,95,8,2012-08-02,23.75
231018984718340100,231018984718340100,1,94,9,2012-08-02,94
231012262742220800,231012262742220800,1,47,3,2012-08-02,47
231006476276211700,231006476276211700,2,151,3,2012-08-02,75.5
230585156686200830,230585156686200830,23,99,11,2012-08-01,4.304347826086956
230579371554005e3,230579371554005e3,2,67,6,2012-08-01,33.5
230574839847583740,230574839847583740,2,48,6,2012-08-01,24
2.3056955548591718e+17,2.3056955548591718e+17,7,136,16,2012-08-01,19.428571428571427
230563011620913150,230563011620913150,2,58,10,2012-08-01,29
230558504958717950,230558504958717950,4,109,9,2012-08-01,27.25
230334067168661500,230334067168661500,4,18,5,2012-07-31,4.5
230328277896683520,230328277896683520,1,25,3,2012-07-31,25
230325256873734140,230325256873734140,1,57,8,2012-07-31,57
230321482956423170,230321482956423170,2,51,7,2012-07-31,25.5
230317708300931070,230317708300931070,2,114,8,2012-07-31,57
230315696050016260,230315696050016260,6,58,6,2012-07-31,9.666666666666666
230312612469022720,230312612469022720,5,177,8,2012-07-31,35.4
229942951193767940,229942951193767940,4,52,8,2012-07-30,13
229940359906603e3,229939178434097150,0,0,1,2012-07-30,NA
229939911665541120,229933136312668160,0,0,2,2012-07-30,NA
229937302485475330,229936238361198600,2,2,1,2012-07-30,1
229935388460974080,229933136312668160,1,2,1,2012-07-30,2
229933076556431360,229929533124526080,1,1,1,2012-07-30,1
229920249896656900,229920249896656900,7,92,5,2012-07-30,13.142857142857142
229905094257291260,229905094257291260,8,88,8,2012-07-30,11
229902577033158660,229902577033158660,2,114,11,2012-07-30,57
229898804990717950,229898804990717950,1,109,9,2012-07-30,109
229892511106220030,229892511106220030,1,90,9,2012-07-30,90
229888021976190980,229888021976190980,1,98,8,2012-07-30,98
229887457632612350,229841520033943550,0,33,3,2012-07-30,Inf
229886656646352900,229886656646352900,1,110,7,2012-07-30,110
229885711019565060,229885711019565060,1,122,10,2012-07-30,122
229885324032110600,229845231284133900,0,55,2,2012-07-30,Inf
229879551302463500,229276708639997950,2,11,2,2012-07-30,5.5
229276708639997950,229276708639997950,4,124,16,2012-07-28,31
22927508287744e4,22927508287744e4,4,115,6,2012-07-28,28.75
2.2927393577306522e+17,2.2927393577306522e+17,9,130,8,2012-07-28,14.444444444444445
229272652307636220,229272652307636220,5,148,10,2012-07-28,29.6
228798240731054080,228798240731054080,4,44,11,2012-07-27,11
228792179378765820,228792179378765820,1,142,9,2012-07-27,142
228789026260402180,228789026260402180,0,25,5,2012-07-27,Inf
228457278666330100,228457278666330100,4,28,4,2012-07-26,7
228455828028547070,228455828028547070,6,37,3,2012-07-26,6.166666666666667
228453753123119100,228389944836620300,2,20,0,2012-07-26,10
228452389051588600,228443330508382200,1,8,1,2012-07-26,8
228449774309875700,228389944836620300,1,21,2,2012-07-26,21
228421652541759500,228421652541759500,11,92,7,2012-07-26,8.363636363636363
228418381555064830,228418381555064830,7,122,11,2012-07-26,17.428571428571427
228414606790492160,228414606790492160,11,136,15,2012-07-26,12.363636363636363
228410328340373500,228410328340373500,6,53,6,2012-07-26,8.833333333333334
228405796919197700,228405796919197700,8,44,8,2012-07-26,5.5
228402277709389820,228402277709389820,4,34,4,2012-07-26,8.5
228397493686247420,228397493686247420,7,56,7,2012-07-26,8
228389944836620300,228389944836620300,12,191,16,2012-07-26,15.916666666666666
228149341766959100,228130124325855230,4,7,0,2012-07-25,1.75
228140134275633150,228140134275633150,6,149,15,2012-07-25,24.833333333333332
228131543527342080,228131543527342080,2,48,5,2012-07-25,24
228130124325855230,228130124325855230,2,55,5,2012-07-25,27.5
228128900692209660,228128900692209660,3,83,5,2012-07-25,27.666666666666668
228127461978816500,228127461978816500,2,94,6,2012-07-25,47
228125530812211200,228125530812211200,2,48,2,2012-07-25,24
228084218998173700,228084218998173700,3,117,8,2012-07-25,39
228079690278129660,228079690278129660,2,82,6,2012-07-25,41
228074660359700480,228074660359700480,2,62,5,2012-07-25,31
228073903602425860,228073903602425860,3,98,12,2012-07-25,32.666666666666664
2.2807118092450202e+17,228017559100858370,2,38,6,2012-07-25,19
228069627203317760,228069627203317760,6,116,7,2012-07-25,19.333333333333332
228064590242648060,228064590242648060,1,48,6,2012-07-25,48
2.2806194516775322e+17,2.2806194516775322e+17,2,101,12,2012-07-25,50.5
228044456660697100,227736949211934720,3,45,4,2012-07-25,15
227751840266219520,227751840266219520,1,55,18,2012-07-24,55
227750779031797760,227750779031797760,4,32,6,2012-07-24,8
2.2775029797449318e+17,2.2775029797449318e+17,1,30,5,2012-07-24,30
227750199412551680,227750199412551680,0,6,1,2012-07-24,Inf
227749982541844480,2277352941312e5,1,9,0,2012-07-24,9
227749561962217470,227736949211934720,1,3,0,2012-07-24,3
227748035822747650,2.2773538064290202e+17,9,30,0,2012-07-24,3.3333333333333335
227746998189699070,227736949211934720,3,25,4,2012-07-24,8.333333333333334
227746274517061630,2277352941312e5,4,36,2,2012-07-24,9
227745391213424640,227744806149976060,0,35,6,2012-07-24,Inf
227744766580912130,227736949211934720,2,38,5,2012-07-24,19
227744539694215170,227744539694215170,1,37,10,2012-07-24,37
227744154841673730,227737719739146240,0,2,0,2012-07-24,Inf
227742543759175680,227741272562081800,3,35,1,2012-07-24,11.666666666666666
227742115503960060,227737719739146240,2,22,1,2012-07-24,11
2.2774154575808922e+17,227736949211934720,5,44,3,2012-07-24,8.8
227741205235109900,227736949211934720,2,32,1,2012-07-24,16
227740761683279870,227737719739146240,3,24,3,2012-07-24,8
227740259067244540,227739184637546500,0,9,1,2012-07-24,Inf
227739529547747330,227739529547747330,0,25,3,2012-07-24,Inf
227739167235383300,227739167235383300,1,60,6,2012-07-24,60
227738491356856320,227738491356856320,2,31,3,2012-07-24,15.5
227737951847731200,227737951847731200,2,40,2,2012-07-24,20
227737719739146240,227737719739146240,7,13,3,2012-07-24,1.8571428571428572
227737217295061e3,227736949211934720,2,28,1,2012-07-24,14
227736954685509630,227736954685509630,2,39,3,2012-07-24,19.5
2.2773615226902118e+17,227734992552353800,3,32,3,2012-07-24,10.666666666666666
227735881354711040,227735881354711040,5,26,3,2012-07-24,5.2
2.2773538064290202e+17,2.2773538064290202e+17,5,14,2,2012-07-24,2.8
2277352941312e5,2277352941312e5,2,12,1,2012-07-24,6
227734992552353800,227734992552353800,6,22,0,2012-07-24,3.6666666666666665
227733798987644930,227733798987644930,2,21,0,2012-07-24,10.5
227732568546607100,227732568546607100,3,56,3,2012-07-24,18.666666666666668
227729525050593280,227729525050593280,2,26,2,2012-07-24,13
227727718702272500,227727718702272500,3,29,2,2012-07-24,9.666666666666666
227718866120351740,227718866120351740,2,117,11,2012-07-24,58.5
227716660902101e3,227665485154635780,0,1,0,2012-07-24,Inf
227715445069848580,227715445069848580,2,111,6,2012-07-24,55.5
227702025234808830,227702025234808830,3,22,2,2012-07-24,7.333333333333333
227699397767606270,227699397767606270,4,74,3,2012-07-24,18.5
2.2769817587877478e+17,227694045042995200,2,4,0,2012-07-24,2
2.2769609271478682e+17,2.2769609271478682e+17,0,108,7,2012-07-24,Inf
227694045042995200,227694045042995200,2,74,4,2012-07-24,37
227687120054136830,227687120054136830,1,63,7,2012-07-24,63
227678240691589120,227678240691589120,10,30,3,2012-07-24,3
227676066662195200,227676066662195200,4,89,10,2012-07-24,22.25
227670721202118660,227668317874311170,0,4,1,2012-07-24,Inf
227670246251720700,227670246251720700,5,116,9,2012-07-24,23.2
227665485154635780,227665485154635780,2,40,3,2012-07-24,20
227663177956077570,227663177956077570,2,64,2,2012-07-24,32
227660245906886660,227660245906886660,5,71,9,2012-07-24,14.2
227495329497509900,227495329497509900,3,59,5,2012-07-23,19.666666666666668
227463523402395650,227463523402395650,0,45,2,2012-07-23,Inf
227105769919746050,227105769919746050,4,51,6,2012-07-22,12.75
227104391369486340,227104391369486340,3,47,9,2012-07-22,15.666666666666666
227100422295392260,227100422295392260,5,86,8,2012-07-22,17.2
227098379430289400,227098379430289400,2,37,4,2012-07-22,18.5
227092801958055940,227092801958055940,1,20,3,2012-07-22,20
227089467809345540,227089467809345540,2,28,1,2012-07-22,14
227088359493861380,227088359493861380,1,45,4,2012-07-22,45
227077270953668600,227077270953668600,3,24,4,2012-07-22,8
227073257277382660,227073257277382660,1,32,4,2012-07-22,32
